IDCNTRY,IDPOP,IDGRADER,IDGRADE,IDSCHOOL,IDCLASS,IDSTUD,ITSEX,ITADMINI,ITLANG_SA,ITLANG_SQ,IDBOOK,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,HOUWGT,TOTWGT,SENWGT,JKREP,JKZONE,ASRREA01,ASRREA02,ASRREA03,ASRREA04,ASRREA05,idbid
9134,1,2,4,5223,522301,52230119,1,9,1,1,12,1,2,1,4,2,4,0.654796,9.813345,0.10841,0,118,510.94328,503.11277,494.45612,465.16955,520.62603,RR5
9134,1,2,4,5223,522301,52230120,2,9,1,1,1,1,1,2,4,4,4,0.654796,9.813345,0.10841,0,118,599.24959,656.31021,623.16221,635.37123,612.92863,RR5
9134,1,2,4,5223,522301,52230121,1,9,1,1,21,1,1,4,4,4,4,0.654796,9.813345,0.10841,0,118,528.49475,525.93412,534.03838,534.16038,535.91467,RR5
9134,1,2,4,5223,522301,52230122,1,9,1,1,13,1,1,4,4,4,4,0.654796,9.813345,0.10841,0,118,689.85495,652.72166,706.31837,726.44288,688.53431,RR5
9134,1,2,4,5223,522301,52230123,1,9,1,1,14,1,1,4,4,4,4,0.654796,9.813345,0.10841,0,118,585.3836,507.15693,601.80285,600.29889,536.53861,RR5
9134,1,2,4,5223,522301,52230124,2,9,1,1,82,1,1,3,2,4,4,0.654796,9.813345,0.10841,0,118,526.2102,541.43475,572.6988,555.96207,565.8762,RR5
9134,1,2,4,5223,522303,52230301,1,9,1,1,82,2,2,3,4,4,4,0.661799,9.9183,0.109569,0,118,540.73404,546.85992,509.71344,505.61971,539.48994,RR5
9134,1,2,4,5223,522303,52230302,2,9,1,1,2,2,1,3,3,4,3,0.661799,9.9183,0.109569,0,118,536.11587,577.85844,578.03022,541.71529,539.70258,RR5
9134,1,2,4,5223,522303,52230305,2,9,1,1,22,1,1,4,4,4,4,0.661799,9.9183,0.109569,0,118,511.6369,517.47124,497.21731,504.1144,537.05401,RR5
9134,1,2,4,5223,522303,52230306,2,9,1,1,3,9,2,9,9,9,9,0.661799,9.9183,0.109569,0,118,331.18144,322.28547,335.28874,315.57594,316.42931,RR5
9134,1,2,4,5223,522303,52230307,1,9,1,1,16,1,3,2,3,2,9,0.661799,9.9183,0.109569,0,118,490.24248,473.16756,477.56504,505.77748,467.64807,RR5
9134,1,2,4,5223,522303,52230308,2,9,1,1,23,1,1,3,4,4,4,0.661799,9.9183,0.109569,0,118,581.16952,551.05358,558.31208,561.96661,576.75379,RR5
9134,1,2,4,5223,522303,52230309,1,9,1,1,4,2,2,1,4,4,4,0.661799,9.9183,0.109569,0,118,495.89195,568.85141,539.26519,540.10287,529.28479,RR5
9134,1,2,4,5223,522303,52230310,1,9,1,1,17,2,2,1,2,2,2,0.661799,9.9183,0.109569,0,118,448.44757,471.79912,469.10764,480.44517,465.23522,RR5
9134,1,2,4,5223,522303,52230313,1,9,1,1,83,3,9,3,1,2,2,0.661799,9.9183,0.109569,0,118,407.02794,452.16062,407.65526,427.64425,416.69422,RR5
9134,1,2,4,5223,522303,52230314,1,9,1,1,18,1,1,1,2,3,4,0.661799,9.9183,0.109569,0,118,516.98142,541.3107,553.12149,535.62784,515.85766,RR5
9134,1,2,4,5223,522303,52230315,1,9,1,1,5,1,1,2,2,4,3,0.661799,9.9183,0.109569,0,118,550.83575,533.2874,537.77589,532.09356,517.49305,RR5
9134,1,2,4,5223,522303,52230316,1,9,1,1,24,1,1,1,2,2,1,0.661799,9.9183,0.109569,0,118,506.7844,526.9996,546.58526,496.77373,476.95254,RR5
9134,1,2,4,5223,522303,52230317,1,9,1,1,10,2,1,3,3,4,2,0.661799,9.9183,0.109569,0,118,601.5425,632.23402,574.79267,558.02727,551.89641,RR5
9134,1,2,4,5223,522303,52230319,2,9,1,1,11,1,1,4,4,4,4,0.661799,9.9183,0.109569,0,118,432.80539,438.31607,431.12937,435.6269,447.80997,RR5
9134,1,2,4,5223,522303,52230320,1,9,1,1,25,2,2,1,3,3,3,0.661799,9.9183,0.109569,0,118,481.28148,447.74818,479.75131,447.06601,485.01287,RR5
9134,1,2,4,5223,522303,52230322,1,9,1,1,6,2,3,1,3,4,4,0.661799,9.9183,0.109569,0,118,551.00158,540.38245,547.84051,535.5958,562.11897,RR5
9134,1,2,4,5223,522303,52230323,2,9,1,1,7,1,1,1,1,1,4,0.661799,9.9183,0.109569,0,118,410.17142,376.77201,459.3608,447.61929,446.68643,RR5
9134,1,2,4,5223,522304,52230401,1,9,1,1,39,1,1,4,4,4,4,0.625032,9.367284,0.103482,0,118,691.26868,646.03515,656.43936,674.20154,648.72983,RR5
9134,1,2,4,5223,522304,52230402,2,9,1,1,8,1,1,1,2,4,4,0.625032,9.367284,0.103482,0,118,600.69968,589.97022,599.99921,575.7003,617.93445,RR5
9134,1,2,4,5223,522304,52230403,2,9,1,1,12,2,1,2,2,2,3,0.625032,9.367284,0.103482,0,118,586.97897,549.28167,607.67286,671.78347,561.78665,RR5
9134,1,2,4,5223,522304,52230404,2,9,1,1,26,1,1,2,4,4,4,0.625032,9.367284,0.103482,0,118,565.05575,553.36843,600.06387,564.86827,609.52945,RR5
9134,1,2,4,5223,522304,52230405,2,9,1,1,9,1,1,1,3,4,4,0.625032,9.367284,0.103482,0,118,638.56369,614.1023,562.68675,567.57148,617.62208,RR5
9134,1,2,4,5223,522304,52230406,2,9,1,1,13,1,1,4,3,4,4,0.625032,9.367284,0.103482,0,118,623.73884,598.79235,605.48406,602.61015,606.5119,RR5
9134,1,2,4,5223,522304,52230407,1,9,1,1,27,2,1,1,4,4,4,0.625032,9.367284,0.103482,0,118,546.43801,553.0681,546.55994,549.73161,531.27297,RR5
9134,1,2,4,5223,522304,52230408,2,9,1,1,14,1,1,2,3,3,4,0.625032,9.367284,0.103482,0,118,580.66127,605.79693,590.28707,596.18976,716.50159,RR5
9134,1,2,4,5223,522304,52230409,1,9,1,1,1,1,1,4,4,4,4,0.625032,9.367284,0.103482,0,118,620.65509,657.30936,606.05464,571.70674,596.26199,RR5
9134,1,2,4,5223,522304,52230410,2,9,1,1,40,2,2,2,1,2,3,0.625032,9.367284,0.103482,0,118,422.57291,515.292,515.14645,506.89593,545.21398,RR5
9134,1,2,4,5227,522701,52270101,1,3,1,1,5,1,1,2,4,4,4,1.735019,26.002516,0.287255,0,111,655.73677,620.82258,607.27812,571.88466,630.76448,RR5
9134,1,2,4,5227,522701,52270102,1,3,1,1,11,1,1,4,4,4,4,1.735019,26.002516,0.287255,0,111,606.02738,562.101,593.40225,581.0706,584.62184,RR5
9134,1,2,4,5227,522701,52270103,2,3,1,1,22,1,1,1,1,1,1,1.735019,26.002516,0.287255,0,111,406.65841,369.57888,378.59147,400.10006,423.1711,RR5
9134,1,2,4,5227,522701,52270104,1,3,1,1,6,2,2,2,2,2,2,1.735019,26.002516,0.287255,0,111,476.23294,435.52027,515.87278,448.04571,443.65723,RR5
9134,1,2,4,5227,522701,52270105,1,3,1,1,7,1,1,3,4,4,4,1.735019,26.002516,0.287255,0,111,615.32164,625.50197,604.09272,647.67591,631.01721,RR5
9134,1,2,4,5227,522701,52270106,2,3,1,1,82,1,1,4,4,4,4,1.735019,26.002516,0.287255,0,111,525.28387,523.48347,501.5145,536.19261,518.54389,RR5
9134,1,2,4,5227,522701,52270107,2,3,1,1,12,1,1,4,4,4,4,1.735019,26.002516,0.287255,0,111,582.4548,559.78382,573.93983,609.45004,535.37842,RR5
9134,1,2,4,5227,522701,52270108,1,3,1,1,13,3,3,1,3,2,2,1.735019,26.002516,0.287255,0,111,466.02161,511.59411,448.91082,481.14045,477.96915,RR5
9134,1,2,4,5227,522701,52270109,2,3,1,1,23,1,1,3,4,4,4,1.735019,26.002516,0.287255,0,111,545.84776,559.80279,566.51253,567.62915,526.0062,RR5
9134,1,2,4,5227,522701,52270110,2,3,1,1,14,1,1,3,4,4,4,1.735019,26.002516,0.287255,0,111,616.64208,573.4957,600.19572,655.84675,586.67897,RR5
9134,1,2,4,5227,522701,52270112,1,3,1,1,24,4,1,3,4,4,4,1.735019,26.002516,0.287255,0,111,511.97751,528.58235,510.74353,554.36084,571.39428,RR5
9134,1,2,4,5227,522701,52270113,1,3,1,1,9,1,1,4,4,4,4,1.735019,26.002516,0.287255,0,111,554.9767,593.838,653.45926,575.81668,608.27417,RR5
9134,1,2,4,5227,522701,52270114,2,3,1,1,15,3,2,2,2,2,2,1.735019,26.002516,0.287255,0,111,489.71882,482.74481,447.78207,505.63761,526.05936,RR5
9134,1,2,4,5227,522701,52270115,2,3,1,1,83,1,1,4,3,4,4,1.735019,26.002516,0.287255,0,111,640.67416,650.21776,662.86674,620.82741,652.92439,RR5
9134,1,2,4,5227,522701,52270116,1,3,1,1,1,2,2,4,4,4,4,1.735019,26.002516,0.287255,0,111,507.64465,513.70631,478.89635,447.8266,473.74392,RR5
9134,1,2,4,5227,522701,52270117,1,3,1,1,2,2,2,2,3,4,4,1.735019,26.002516,0.287255,0,111,455.98165,454.96322,437.27318,429.98124,489.39799,RR5
9134,1,2,4,5227,522701,52270118,2,3,1,1,25,1,1,1,4,4,3,1.735019,26.002516,0.287255,0,111,486.76442,510.65764,550.83675,560.52844,525.98666,RR5
9134,1,2,4,5227,522701,52270119,2,3,1,1,16,2,1,3,3,4,4,1.735019,26.002516,0.287255,0,111,555.63798,525.36461,559.58902,600.22676,551.86937,RR5
9134,1,2,4,5229,522904,52290401,1,3,1,1,33,2,2,2,2,2,2,2.137462,32.033888,0.353884,0,31,446.3366,450.15583,468.0018,470.15156,444.67517,RR5
9134,1,2,4,5229,522904,52290402,1,3,1,1,6,1,1,2,4,4,4,2.137462,32.033888,0.353884,0,31,604.5925,622.49702,605.03807,610.4101,589.32804,RR5
9134,1,2,4,5229,522904,52290404,1,3,1,1,14,1,1,1,2,9,4,2.137462,32.033888,0.353884,0,31,530.10684,534.52916,529.86134,524.54568,517.126,RR5
9134,1,2,4,5229,522904,52290405,1,3,1,1,34,2,3,2,3,4,3,2.137462,32.033888,0.353884,0,31,593.88945,561.26961,563.14394,553.08248,560.17343,RR5
9134,1,2,4,5229,522904,52290406,1,3,1,1,7,1,1,2,3,3,3,2.137462,32.033888,0.353884,0,31,497.30629,535.83086,487.43031,464.93314,504.57453,RR5
9134,1,2,4,5229,522904,52290409,2,3,1,1,56,1,1,1,2,1,3,2.137462,32.033888,0.353884,0,31,444.63968,503.92052,466.14106,455.59808,420.4154,RR5
9134,1,2,4,5229,522904,52290411,2,3,1,1,16,2,1,2,3,3,4,2.137462,32.033888,0.353884,0,31,652.04554,621.00434,664.81555,653.51759,645.35738,RR5
9134,1,2,4,5229,522904,52290412,2,3,1,1,35,2,1,3,4,3,4,2.137462,32.033888,0.353884,0,31,542.65178,519.2683,533.93094,529.45892,552.82372,RR5
9134,1,2,4,5229,522904,52290413,1,3,1,1,9,1,1,3,3,3,4,2.137462,32.033888,0.353884,0,31,580.74176,575.71612,609.4188,556.35849,617.91268,RR5
9134,1,2,4,5229,522904,52290414,2,3,1,1,17,1,1,1,3,4,4,2.137462,32.033888,0.353884,0,31,504.88026,502.19547,508.59478,465.48011,482.58028,RR5
9134,1,2,4,5229,522904,52290417,1,3,1,1,1,1,1,2,4,4,4,2.137462,32.033888,0.353884,0,31,536.42737,548.34764,556.50824,535.66029,578.77336,RR5
9134,1,2,4,5237,523702,52370201,2,3,1,1,20,1,1,4,4,4,9,0.811491,12.161725,0.134353,0,16,582.65155,552.52375,583.01814,580.2682,564.98858,RR5
9134,1,2,4,5237,523702,52370202,2,3,1,1,3,1,1,3,4,4,4,0.811491,12.161725,0.134353,0,16,506.33176,512.42885,496.43831,460.3978,494.21304,RR5
9134,1,2,4,5237,523702,52370203,2,3,1,1,13,1,1,4,4,4,4,0.811491,12.161725,0.134353,0,16,577.70446,539.89165,569.10949,555.42253,590.00525,RR5
9134,1,2,4,5237,523702,52370204,2,3,1,1,44,1,1,1,1,4,4,0.811491,12.161725,0.134353,0,16,489.36067,461.0714,486.39367,464.91239,472.06974,RR5
9134,1,2,4,5237,523702,52370206,1,3,1,1,14,1,1,1,1,2,4,0.811491,12.161725,0.134353,0,16,410.331,437.52181,415.80254,387.66425,436.89734,RR5
9134,1,2,4,5237,523702,52370209,2,3,1,1,21,2,9,9,9,9,9,0.811491,12.161725,0.134353,0,16,516.55145,468.9099,463.97325,519.88765,487.39584,RR5
9134,1,2,4,5237,523702,52370210,1,3,1,1,16,1,9,1,1,1,1,0.811491,12.161725,0.134353,0,16,508.57048,511.70974,505.78174,505.65053,492.8396,RR5
9134,1,2,4,5237,523702,52370211,1,3,1,1,4,4,1,2,2,2,4,0.811491,12.161725,0.134353,0,16,427.69459,473.70167,425.72028,427.44965,427.68785,RR5
9134,1,2,4,5237,523702,52370212,1,3,1,1,22,1,3,2,2,4,4,0.811491,12.161725,0.134353,0,16,594.25756,590.50971,572.50602,574.28126,570.82896,RR5
9134,1,2,4,5237,523702,52370213,1,3,1,1,5,1,2,2,4,4,4,0.811491,12.161725,0.134353,0,16,368.21029,428.68629,338.05316,405.20332,437.65819,RR5
9134,1,2,4,5237,523702,52370215,2,3,1,1,6,2,4,1,9,1,1,0.811491,12.161725,0.134353,0,16,444.01135,435.2171,409.4935,417.85397,475.94898,RR5
9134,1,2,4,5237,523702,52370216,1,3,1,1,45,1,1,4,4,4,4,0.811491,12.161725,0.134353,0,16,542.03705,553.46448,527.78795,567.97735,504.96315,RR5
9134,1,2,4,5237,523702,52370217,1,3,1,1,17,2,1,1,1,1,3,0.811491,12.161725,0.134353,0,16,328.75887,312.11691,338.80623,364.36783,352.38057,RR5
9134,1,2,4,5237,523702,52370218,1,3,1,1,7,2,2,3,3,4,3,0.811491,12.161725,0.134353,0,16,562.56246,565.43102,610.37292,577.64404,587.6973,RR5
9134,1,2,4,5237,523703,52370302,1,3,1,1,23,2,2,2,3,3,3,0.757392,11.350944,0.125396,0,16,435.30482,486.0017,455.89476,466.3,429.24325,RR5
9134,1,2,4,5237,523703,52370303,2,3,1,1,18,1,1,2,1,1,1,0.757392,11.350944,0.125396,0,16,491.33977,483.8824,443.16156,463.48246,454.93459,RR5
9134,1,2,4,5237,523703,52370304,2,3,1,1,10,2,9,9,9,9,9,0.757392,11.350944,0.125396,0,16,406.51838,351.44554,447.58505,439.33716,468.36041,RR5
9134,1,2,4,5237,523703,52370305,1,3,1,1,24,1,1,1,1,3,1,0.757392,11.350944,0.125396,0,16,430.50149,422.29381,481.6175,506.6818,453.45746,RR5
9134,1,2,4,5237,523703,52370306,1,3,1,1,8,2,1,4,4,4,4,0.757392,11.350944,0.125396,0,16,552.57801,531.06871,529.914,523.95761,524.65473,RR5
9134,1,2,4,5237,523703,52370307,1,3,1,1,9,2,2,1,4,3,4,0.757392,11.350944,0.125396,0,16,603.59474,578.19933,573.03897,596.29047,575.7313,RR5
9134,1,2,4,5237,523703,52370308,1,3,1,1,46,2,2,3,2,4,4,0.757392,11.350944,0.125396,0,16,548.1714,545.16357,530.178,573.33778,545.71854,RR5
9134,1,2,4,5237,523703,52370309,2,3,1,1,1,1,1,4,4,4,4,0.757392,11.350944,0.125396,0,16,553.02732,589.39361,553.92459,586.90861,570.09485,RR5
9134,1,2,4,5237,523703,52370311,1,3,1,1,11,1,1,2,3,4,4,0.757392,11.350944,0.125396,0,16,536.76284,521.11131,552.35883,568.57742,546.22391,RR5
9134,1,2,4,5237,523703,52370312,1,3,1,1,25,NA,NA,NA,NA,NA,NA,0.757392,11.350944,0.125396,0,16,505.76942,511.93754,511.85442,493.20527,484.20221,RR5
9134,1,2,4,5237,523703,52370314,2,3,1,1,2,1,9,9,9,9,9,0.757392,11.350944,0.125396,0,16,411.53377,452.98065,417.54454,415.91003,408.98069,RR5
9134,1,2,4,5237,523703,52370315,1,3,1,1,3,1,1,1,1,4,4,0.757392,11.350944,0.125396,0,16,549.33901,482.27632,476.38343,501.24071,471.3494,RR5
9134,1,2,4,5237,523703,52370316,1,3,1,1,26,1,1,1,1,1,1,0.757392,11.350944,0.125396,0,16,416.03105,415.98268,394.19229,389.15033,455.43844,RR5
9134,1,2,4,5237,523703,52370317,2,3,1,1,12,9,1,9,9,9,9,0.757392,11.350944,0.125396,0,16,490.87484,521.41072,489.85194,469.6226,478.08367,RR5
9134,1,2,4,5237,523704,52370401,2,3,1,1,4,1,1,2,4,4,4,0.97379,14.59407,0.161223,0,16,585.45765,550.35678,510.86862,547.48362,562.99727,RR5
9134,1,2,4,5237,523704,52370403,2,3,1,1,5,2,1,2,2,4,4,0.97379,14.59407,0.161223,0,16,431.49341,422.25953,352.648,413.21293,415.85257,RR5
9134,1,2,4,5237,523704,52370404,2,3,1,1,13,9,9,9,1,9,9,0.97379,14.59407,0.161223,0,16,342.41118,328.99125,261.35232,386.35253,333.21705,RR5
9134,1,2,4,5237,523704,52370407,1,3,1,1,14,9,1,2,1,1,1,0.97379,14.59407,0.161223,0,16,414.6147,401.96886,374.27379,392.81218,426.00274,RR5
9134,1,2,4,5237,523704,52370410,1,3,1,1,6,1,1,2,3,4,4,0.97379,14.59407,0.161223,0,16,463.21108,447.19419,466.13319,454.15808,453.63547,RR5
9134,1,2,4,5237,523704,52370411,1,3,1,1,28,1,1,1,1,1,1,0.97379,14.59407,0.161223,0,16,415.36796,430.14114,484.37233,501.83315,535.40029,RR5
9134,1,2,4,5237,523704,52370412,1,3,1,1,15,2,2,1,2,2,3,0.97379,14.59407,0.161223,0,16,542.22393,523.31895,540.72452,519.03491,526.62417,RR5
9134,1,2,4,5239,523903,52390301,2,2,1,1,6,2,2,2,2,3,3,1.29795,19.452222,0.214892,1,71,583.66795,596.04665,557.72546,563.89844,608.18506,RR5
9134,1,2,4,5239,523903,52390302,2,2,1,1,10,1,1,2,2,4,4,1.29795,19.452222,0.214892,1,71,531.42467,496.43225,497.73341,511.6922,504.86281,RR5
9134,1,2,4,5239,523903,52390303,2,2,1,1,24,1,1,1,3,3,4,1.29795,19.452222,0.214892,1,71,510.12988,537.28115,504.93132,495.01615,489.26463,RR5
9134,1,2,4,5239,523903,52390305,1,2,1,1,7,4,4,4,2,4,1,1.29795,19.452222,0.214892,1,71,639.88766,583.80788,602.13696,562.8986,603.13074,RR5
9134,1,2,4,5239,523903,52390306,1,2,1,1,58,1,1,3,4,4,4,1.29795,19.452222,0.214892,1,71,601.55489,614.09976,645.03274,594.24532,588.05879,RR5
9134,1,2,4,5239,523903,52390307,2,2,1,1,8,1,2,2,3,4,4,1.29795,19.452222,0.214892,1,71,455.09461,463.41048,448.9995,430.45365,502.06144,RR5
9134,1,2,4,5239,523903,52390309,1,2,1,1,25,2,1,3,2,4,4,1.29795,19.452222,0.214892,1,71,674.06598,673.63712,664.51674,683.70628,695.98143,RR5
9134,1,2,4,5239,523903,52390310,1,2,1,1,12,1,1,4,4,4,4,1.29795,19.452222,0.214892,1,71,629.19065,655.51321,592.00021,677.27959,574.8365,RR5
9134,1,2,4,5239,523905,52390501,2,2,1,1,13,1,1,4,9,4,4,1.2216,18.307974,0.202252,1,71,578.05021,577.19491,554.15591,546.98233,568.10334,RR5
9134,1,2,4,5239,523905,52390502,1,2,1,1,26,1,1,1,3,4,4,1.2216,18.307974,0.202252,1,71,678.08976,599.47069,591.09108,655.66172,659.0251,RR5
9134,1,2,4,5239,523905,52390503,1,2,1,1,14,1,1,2,4,4,4,1.2216,18.307974,0.202252,1,71,645.70376,617.99655,637.09639,659.40158,680.33081,RR5
9134,1,2,4,5239,523905,52390504,2,2,1,1,15,1,1,2,4,4,1,1.2216,18.307974,0.202252,1,71,540.02833,522.60765,550.29321,525.55996,523.33546,RR5
9134,1,2,4,5239,523905,52390505,2,2,1,1,59,1,1,1,1,1,1,1.2216,18.307974,0.202252,1,71,407.33883,455.48435,457.29457,462.62331,391.98629,RR5
9134,1,2,4,5239,523905,52390508,1,2,1,1,27,1,1,4,4,4,4,1.2216,18.307974,0.202252,1,71,636.24106,573.19223,594.52161,631.41113,661.2251,RR5
9134,1,2,4,5239,523905,52390509,1,2,1,1,17,2,1,3,4,4,3,1.2216,18.307974,0.202252,1,71,570.95759,563.05593,615.76083,621.88411,598.53642,RR5
9134,1,2,4,5239,523905,52390510,1,2,1,1,2,1,1,4,4,4,4,1.2216,18.307974,0.202252,1,71,706.20969,667.49841,657.19264,640.4275,634.40334,RR5
9134,1,2,4,5239,523905,52390512,1,2,1,1,3,1,1,1,3,4,3,1.2216,18.307974,0.202252,1,71,563.55256,552.0439,563.8275,499.17745,537.91125,RR5
9134,1,2,4,5239,523905,52390513,2,2,1,1,4,1,1,3,4,4,4,1.2216,18.307974,0.202252,1,71,596.10156,590.56336,616.12481,566.08112,535.73362,RR5
9134,1,2,4,5239,523905,52390516,2,2,1,1,5,1,1,2,4,4,9,1.2216,18.307974,0.202252,1,71,544.10883,582.4717,578.22452,570.45157,559.82683,RR5
9134,1,2,4,5239,523905,52390519,1,2,1,1,6,2,1,2,3,4,4,1.2216,18.307974,0.202252,1,71,538.52081,531.0609,529.37984,580.96928,611.36725,RR5
9134,1,2,4,5239,523905,52390520,2,2,1,1,29,1,1,1,3,4,4,1.2216,18.307974,0.202252,1,71,514.40683,508.32505,569.60985,594.73624,536.55643,RR5
9134,1,2,4,5239,523905,52390521,1,2,1,1,18,1,1,4,4,4,4,1.2216,18.307974,0.202252,1,71,753.28163,726.81039,686.94685,705.19202,679.53817,RR5
9134,1,2,4,5239,523905,52390522,1,2,1,1,7,2,1,3,4,4,4,1.2216,18.307974,0.202252,1,71,709.42703,711.00802,668.00669,671.36722,654.08317,RR5
9134,1,2,4,5239,523905,52390523,2,2,1,1,30,1,1,2,3,4,4,1.2216,18.307974,0.202252,1,71,500.31125,583.32956,574.09236,586.56967,559.41744,RR5
9134,1,2,4,5239,523905,52390524,1,2,1,1,10,1,1,2,4,4,4,1.2216,18.307974,0.202252,1,71,614.98446,633.61615,602.85361,570.07754,653.86405,RR5
9134,1,2,4,5240,524001,52400101,2,3,1,1,34,1,1,4,4,4,4,3.442717,51.59558,0.569986,0,32,627.19181,577.83481,616.37136,633.14826,636.15609,RR5
9134,1,2,4,5240,524001,52400102,2,3,1,1,11,1,2,2,4,4,3,3.442717,51.59558,0.569986,0,32,573.42267,598.13775,571.49712,578.46352,573.41546,RR5
9134,1,2,4,5240,524001,52400103,1,3,1,1,2,2,2,2,2,3,2,3.442717,51.59558,0.569986,0,32,437.72427,447.69767,447.04424,441.70091,463.4767,RR5
9134,1,2,4,5240,524001,52400104,2,3,1,1,41,1,1,2,3,3,4,3.442717,51.59558,0.569986,0,32,513.37542,514.64977,562.99151,539.30424,549.98701,RR5
9134,1,2,4,5240,524001,52400105,2,3,1,1,12,1,1,3,3,4,4,3.442717,51.59558,0.569986,0,32,536.16493,568.95516,633.4647,560.44717,598.21078,RR5
9134,1,2,4,5240,524001,52400106,2,3,1,1,3,4,4,4,4,4,2,3.442717,51.59558,0.569986,0,32,531.77455,491.66441,536.65017,526.83659,490.45318,RR5
9134,1,2,4,5240,524001,52400107,2,3,1,1,35,1,1,4,4,4,4,3.442717,51.59558,0.569986,0,32,578.65215,603.47539,592.10684,587.61294,619.47345,RR5
9134,1,2,4,5245,524501,52450101,2,3,1,1,3,1,1,3,4,4,4,0.987622,14.801372,0.163514,1,58,597.47248,586.34272,614.85261,613.76952,552.46527,RR5
9134,1,2,4,5245,524501,52450102,2,3,1,1,26,1,1,2,4,3,4,0.987622,14.801372,0.163514,1,58,567.01107,595.89076,615.6772,545.25862,571.25718,RR5
9134,1,2,4,5245,524501,52450103,2,3,1,1,17,2,3,2,2,2,2,0.987622,14.801372,0.163514,1,58,478.38874,480.07589,439.72437,455.06891,484.19573,RR5
9134,1,2,4,5245,524501,52450104,2,3,1,1,4,1,1,2,3,1,4,0.987622,14.801372,0.163514,1,58,509.05133,466.78026,448.79703,515.41975,471.80303,RR5
9134,1,2,4,5245,524501,52450105,1,3,1,1,39,2,1,2,2,1,1,0.987622,14.801372,0.163514,1,58,487.3987,456.89873,465.37447,429.66386,494.75993,RR5
9134,1,2,4,5245,524501,52450107,2,3,1,1,5,2,1,2,1,2,2,0.987622,14.801372,0.163514,1,58,352.62785,379.1898,367.8797,439.39281,392.84899,RR5
9134,1,2,4,5245,524501,52450108,2,3,1,1,27,1,1,4,4,4,4,0.987622,14.801372,0.163514,1,58,499.20278,477.92018,531.19094,496.61677,527.59765,RR5
9134,1,2,4,5245,524501,52450109,2,3,1,1,6,2,2,2,3,4,3,0.987622,14.801372,0.163514,1,58,552.6048,555.32808,552.46688,536.7819,518.63108,RR5
9134,1,2,4,5245,524503,52450301,2,3,1,1,29,1,1,1,1,4,4,1.170515,17.542367,0.193794,1,58,458.01988,478.3342,438.57111,462.0561,435.02551,RR5
9134,1,2,4,5245,524503,52450303,2,3,1,1,1,1,1,2,4,4,4,1.170515,17.542367,0.193794,1,58,411.74151,424.45601,401.92395,370.00332,388.03353,RR5
9134,1,2,4,5245,524503,52450304,1,3,1,1,30,1,1,1,4,4,4,1.170515,17.542367,0.193794,1,58,641.98765,615.52064,648.28865,652.031,620.11967,RR5
9134,1,2,4,5245,524503,52450305,1,3,1,1,13,2,2,1,4,4,4,1.170515,17.542367,0.193794,1,58,548.58183,521.06841,504.48119,511.32253,550.43578,RR5
9134,1,2,4,5245,524503,52450307,1,3,1,1,41,2,2,2,3,4,4,1.170515,17.542367,0.193794,1,58,588.81038,600.81854,610.38462,612.67427,581.29201,RR5
9134,1,2,4,5245,524503,52450308,1,3,1,1,14,1,1,1,4,4,4,1.170515,17.542367,0.193794,1,58,356.71933,377.57378,377.4029,378.7488,355.02833,RR5
9134,1,2,4,5246,524601,52460101,2,3,3,3,9,1,1,3,3,3,4,0.16014,2.4,0.026513,0,29,513.04418,494.36194,498.7859,474.80907,514.87233,RR5
9134,1,2,4,5246,524601,52460102,1,3,3,3,24,2,3,1,1,1,4,0.16014,2.4,0.026513,0,29,418.2065,352.18869,364.14582,345.10852,462.26506,RR5
9134,1,2,4,5246,524601,52460103,2,3,3,3,12,1,1,3,1,1,1,0.16014,2.4,0.026513,0,29,349.2863,403.3233,373.74619,377.53951,395.24543,RR5
9134,1,2,4,5246,524601,52460104,1,3,3,3,1,2,1,1,4,4,4,0.16014,2.4,0.026513,0,29,439.55749,347.44601,435.28604,399.50131,387.99262,RR5
9134,1,2,4,5246,524601,52460105,1,3,3,3,71,2,1,3,4,9,4,0.16014,2.4,0.026513,0,29,471.2255,412.99761,421.53395,432.72106,464.16757,RR5
9134,1,2,4,5246,524601,52460106,1,3,3,3,13,2,3,2,3,3,3,0.16014,2.4,0.026513,0,29,492.48119,477.71905,534.82091,490.92076,479.74884,RR5
9134,1,2,4,5246,524601,52460107,2,3,3,3,2,1,2,1,3,4,1,0.16014,2.4,0.026513,0,29,486.56777,493.90938,502.3389,486.38399,520.08229,RR5
9134,1,2,4,5246,524601,52460108,2,3,3,3,25,1,1,4,4,4,4,0.16014,2.4,0.026513,0,29,387.24521,455.62705,431.35736,368.61652,422.03581,RR5
9134,1,2,4,5246,524601,52460109,2,3,3,3,3,1,1,3,4,4,4,0.16014,2.4,0.026513,0,29,554.05359,525.44474,519.95974,557.30411,504.48178,RR5
9134,1,2,4,5246,524601,52460110,2,3,3,3,4,1,1,4,4,4,4,0.16014,2.4,0.026513,0,29,543.25947,542.85461,510.6828,545.63215,519.96908,RR5
9134,1,2,4,5246,524601,52460111,1,3,3,3,26,2,2,2,4,4,4,0.16014,2.4,0.026513,0,29,432.12154,359.28181,433.23706,421.46688,439.70154,RR5
9134,1,2,4,5246,524601,52460112,2,3,3,3,14,1,1,1,1,1,1,0.16014,2.4,0.026513,0,29,453.98039,466.59921,460.32854,447.46335,500.55809,RR5
